InventoryID	LanguageCode	LanguageName	Phoneme	PhonemeOld	Allophones	AllophonesOld	Notes	NotesTwo
	snk	Soninke (Mali)	pː	pː			/pp/, /ʧʧ/, and /ʔʔ/ are phonemic geminates
	snk	Soninke (Mali)	t̠ʃː	ʧː			/pp/, /ʧʧ/, and /ʔʔ/ are phonemic geminates
	snk	Soninke (Mali)	ʔː	ʔː			/pp/, /ʧʧ/, and /ʔʔ/ are phonemic geminates
	snk	Soninke (Mali)	aː	aː			vowels have phonemic long counterpart
	snk	Soninke (Mali)	eː	eː			vowels have phonemic long counterpart
	snk	Soninke (Mali)	iː	iː			vowels have phonemic long counterpart
	snk	Soninke (Mali)	oː	oː			vowels have phonemic long counterpart
	snk	Soninke (Mali)	uː	uː			vowels have phonemic long counterpart
	snk	Soninke (Mali)	ã	ã			short vowels have phonemic nasal counterpart
	snk	Soninke (Mali)	ẽ	ẽ			short vowels have phonemic nasal counterpart
	snk	Soninke (Mali)	ĩ	ĩ			short vowels have phonemic nasal counterpart
	snk	Soninke (Mali)	õ	õ			short vowels have phonemic nasal counterpart
	snk	Soninke (Mali)	ũ	ũ			short vowels have phonemic nasal counterpart

821	snk	Sooninke (Senegal)	ʑ	ʑ
	snk	Sooninke (Senegal)	x	x
	snk	Sooninke (Senegal)	ŋ	ŋ
	snk	Sooninke (Senegal)	ʑ	ʑ				Girier 1996
	snk	Sooninke (Senegal)	ɕ	ɕ
	snk	Sooninke (Senegal)	a	a
	snk	Sooninke (Senegal)	b	b
	snk	Sooninke (Senegal)	e	e
	snk	Sooninke (Senegal)	d	d
	snk	Sooninke (Senegal)	ɡ	ɡ
	snk	Sooninke (Senegal)	f	f
	snk	Sooninke (Senegal)	i	i
	snk	Sooninke (Senegal)	h	h
	snk	Sooninke (Senegal)	k	k
	snk	Sooninke (Senegal)	j	j
	snk	Sooninke (Senegal)	m	m
	snk	Sooninke (Senegal)	l	l
	snk	Sooninke (Senegal)	o	o
	snk	Sooninke (Senegal)	n	n
	snk	Sooninke (Senegal)	q	q
	snk	Sooninke (Senegal)	p	p
	snk	Sooninke (Senegal)	s	s
	snk	Sooninke (Senegal)	ɲ	ɲ
	snk	Sooninke (Senegal)	u	u
	snk	Sooninke (Senegal)	t	t
	snk	Sooninke (Senegal)	w	w
	snk	Sooninke (Senegal)	ɾ	ɾ
	snk	Sooninke (Senegal)	aː	aː
	snk	Sooninke (Senegal)	eː	eː
	snk	Sooninke (Senegal)	iː	iː
	snk	Sooninke (Senegal)	oː	oː
	snk	Sooninke (Senegal)	uː	uː
	snk	Sooninke (Senegal)	ã	ã
	snk	Sooninke (Senegal)	ẽ	ẽ
	snk	Sooninke (Senegal)	õ	õ
	snk	Sooninke (Senegal)	ũ	ũ
	snk	Sooninke (Senegal)	pː	pː
	snk	Sooninke (Senegal)	bː	bː				rare, Girier 1996
	snk	Sooninke (Senegal)	ʑː	ʑː				rare, Girier 1996
	snk	Sooninke (Senegal)	ɡː	ɡː				rare, Girier 1996
	snk	Sooninke (Senegal)	tː	tː
	snk	Sooninke (Senegal)	ɕː	ɕː				Girier 1996
	snk	Sooninke (Senegal)	dː	dː
	snk	Sooninke (Senegal)	kː	kː
	snk	Sooninke (Senegal)	qː	qː
	snk	Sooninke (Senegal)	mː	mː
	snk	Sooninke (Senegal)	nː	nː
	snk	Sooninke (Senegal)	lː	lː
	snk	Sooninke (Senegal)	ŋː	ŋː
	snk	Sooninke (Senegal)	˦	˦
	snk	Sooninke (Senegal)	˨	˨
	snk	Sooninke (Senegal)	˦˨	˦˨
	snk	Sooninke (Senegal)	˨˦	˨˦

822	sus	Soso	ɡb	ɡb
	sus	Soso	nd	nd
	sus	Soso	r	r
	sus	Soso	χ	χ
	sus	Soso	ŋ	ŋ
	sus	Soso	d̠ʒ	ʤ
	sus	Soso	ɔ	ɔ
	sus	Soso	ɛ	ɛ
	sus	Soso	a	a
	sus	Soso	b	b
	sus	Soso	e	e
	sus	Soso	d	d
	sus	Soso	ɡ	ɡ
	sus	Soso	f	f
	sus	Soso	i	i
	sus	Soso	h	h			not in AA, only in Chanard
	sus	Soso	k	k
	sus	Soso	j	j
	sus	Soso	m	m
	sus	Soso	l	l
	sus	Soso	o	o
	sus	Soso	n	n
	sus	Soso	p	p
	sus	Soso	s	s
	sus	Soso	ɲ	ɲ
	sus	Soso	u	u
	sus	Soso	t	t
	sus	Soso	w	w
	sus	Soso	ɔː	ɔː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	ɛː	ɛː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	aː	aː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	eː	eː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	iː	iː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	oː	oː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)
	sus	Soso	uː	uː			vowels have phonemic long counterpart, consonants have phonemic geminates (surely not whole inventory)

823	swh	Swahili	ʃ	ʃ
	swh	Swahili	ɱv	mv
	swh	Swahili	mb	mb
	swh	Swahili	t̠ʃ	ʧ	[t̠ʃ]	ʧ,c
	swh	Swahili	t̠ʃ	ʧ	[c]	ʧ,c
	swh	Swahili	p	p
	swh	Swahili	nd	nd
	swh	Swahili	nz	nz
	swh	Swahili	r	r
	swh	Swahili	<θ>	θ			Arabic loanwords only	marginal phoneme
	swh	Swahili	n̠d̠ʒ	ɲʤ
	swh	Swahili	ŋɡ	ŋɡ
	swh	Swahili	ŋ	ŋ
	swh	Swahili	ɔ	ɔ
	swh	Swahili	ɛ	ɛ
	swh	Swahili	ɟ	ɟ
	swh	Swahili	a	a
	swh	Swahili	<ɣ>	ɣ			Arabic loanwords only	marginal phoneme
	swh	Swahili	b	b
	swh	Swahili	d	d
	swh	Swahili	ɡ	ɡ
	swh	Swahili	f	f
	swh	Swahili	i	i
	swh	Swahili	h	h
	swh	Swahili	k	k
	swh	Swahili	j	j
	swh	Swahili	m	m
	swh	Swahili	l	l
	swh	Swahili	n	n
	swh	Swahili	<ð>	ð			Arabic loanwords only	marginal phoneme
	swh	Swahili	s	s
	swh	Swahili	ɲ	ɲ
	swh	Swahili	u	u
	swh	Swahili	t	t
	swh	Swahili	w	w
	swh	Swahili	v	v
	swh	Swahili	<x>	x			Arabic loanwords only	marginal phoneme
	swh	Swahili	z	z

824	ttq	Tamajaq	ʃ	ʃ
	ttq	Tamajaq	ʌ	ʌ
	ttq	Tamajaq	l	l
	ttq	Tamajaq	ʒ	ʒ
	ttq	Tamajaq	t̠ʃ	ʧ
	ttq	Tamajaq	χ	χ
	ttq	Tamajaq	ɲ	ɲ			corrected to AA
	ttq	Tamajaq	ɑ	ɑ
	ttq	Tamajaq	ɣ	ɣ
	ttq	Tamajaq	b	b
	ttq	Tamajaq	e	e
	ttq	Tamajaq	d	d	[d]	d,dˤ
	ttq	Tamajaq	d	d	[dˤ]	d,dˤ
	ttq	Tamajaq	ɡ	ɡ
	ttq	Tamajaq	f	f
	ttq	Tamajaq	i	i
	ttq	Tamajaq	h	h
	ttq	Tamajaq	k	k
	ttq	Tamajaq	j	j
	ttq	Tamajaq	m	m
	ttq	Tamajaq	ɬ	ɬ
	ttq	Tamajaq	o	o
	ttq	Tamajaq	n	n
	ttq	Tamajaq	q	q
	ttq	Tamajaq	s	s
	ttq	Tamajaq	r	r
	ttq	Tamajaq	u	u
	ttq	Tamajaq	t	t	[t]	t,tˤ
	ttq	Tamajaq	t	t	[tˤ]	t,tˤ
	ttq	Tamajaq	w	w
	ttq	Tamajaq	ɨ	ɨ
	ttq	Tamajaq	z	z	[z]	z,zˤ
	ttq	Tamajaq	z	z	[zˤ]	z,zˤ
	ttq	Tamajaq	ʌː	ʌː			vowels have phonemic long counterpart
	ttq	Tamajaq	ɑː	ɑː			vowels have phonemic long counterpart
	ttq	Tamajaq	eː	eː			vowels have phonemic long counterpart
	ttq	Tamajaq	iː	iː			vowels have phonemic long counterpart
	ttq	Tamajaq	oː	oː			vowels have phonemic long counterpart
	ttq	Tamajaq	uː	uː			vowels have phonemic long counterpart
	ttq	Tamajaq	ɨː	ɨː			vowels have phonemic long counterpart

825	taq	Tamasheq	ʃ	ʃ
	taq	Tamasheq	ʒ	ʒ
	taq	Tamasheq	ʔ	ʔ	[ʔ]	ʔ,q
	taq	Tamasheq	ʔ	ʔ	[q]	ʔ,q
	taq	Tamasheq	d̠ʒ	ʤ
	taq	Tamasheq	χ	χ
	taq	Tamasheq	ŋ	ŋ
	taq	Tamasheq	a	a
	taq	Tamasheq	ə	ə
	taq	Tamasheq	ɑ	ɑ
	taq	Tamasheq	ɣ	ɣ
	taq	Tamasheq	b	b	[b]	b,bˤ
	taq	Tamasheq	b	b	[bˤ]	b,bˤ
	taq	Tamasheq	e	e
	taq	Tamasheq	d	d	[d]	d,dˤ
	taq	Tamasheq	d	d	[dˤ]	d,dˤ
	taq	Tamasheq	ɡ	ɡ
	taq	Tamasheq	f	f
	taq	Tamasheq	i	i
	taq	Tamasheq	h	h	[h]	h,hˤ
	taq	Tamasheq	h	h	[hˤ]	h,hˤ
	taq	Tamasheq	k	k
	taq	Tamasheq	j	j
	taq	Tamasheq	m	m
	taq	Tamasheq	l	l	[l]	l,lˤ
	taq	Tamasheq	l	l	[lˤ]	l,lˤ
	taq	Tamasheq	o	o
	taq	Tamasheq	n	n
	taq	Tamasheq	s	s	[s]	s,sˤ
	taq	Tamasheq	s	s	[sˤ]	s,sˤ
	taq	Tamasheq	r	r
	taq	Tamasheq	u	u
	taq	Tamasheq	t	t	[t]	t,tˤ
	taq	Tamasheq	t	t	[tˤ]	t,tˤ
	taq	Tamasheq	w	w
	taq	Tamasheq	z	z	[z]	z,zˤ
	taq	Tamasheq	z	z	[zˤ]	z,zˤ
	taq	Tamasheq	ã	ã			short vowels have phonemic nasal counterpart
	taq	Tamasheq	ə̃	ə̃			short vowels have phonemic nasal counterpart
	taq	Tamasheq	ɑ̃	ɑ̃			short vowels have phonemic nasal counterpart
	taq	Tamasheq	ẽ	ẽ			short vowels have phonemic nasal counterpart
	taq	Tamasheq	ĩ	ĩ			short vowels have phonemic nasal counterpart
	taq	Tamasheq	õ	õ			short vowels have phonemic nasal counterpart
	taq	Tamasheq	ũ	ũ			short vowels have phonemic nasal counterpart
	taq	Tamasheq	aː	aː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	əː	əː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	ɑː	ɑː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	eː	eː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	iː	iː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	oː	oː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants
	taq	Tamasheq	uː	uː			vowels have phonemic long counterpart, there are phonemic geminates, but unclear which consonants

826	yer	Tarok 	˦	˦
	yer	Tarok 	˧	˧
	yer	Tarok 	ʃ	ʃ
	yer	Tarok 	˨	˨
	yer	Tarok 	ʒ	ʒ
	yer	Tarok 	ɡb	ɡb
	yer	Tarok 	kp	kp
	yer	Tarok 	dz	ʣ
	yer	Tarok 	t̠ʃ	ʧ
	yer	Tarok 	r	r
	yer	Tarok 	ŋ	ŋ
	yer	Tarok 	ɓ	ɓ
	yer	Tarok 	ɔ	ɔ
	yer	Tarok 	ɗ	ɗ
	yer	Tarok 	ə	ə
	yer	Tarok 	a	a
	yer	Tarok 	ɣ	ɣ
	yer	Tarok 	b	b
	yer	Tarok 	e	e
	yer	Tarok 	d	d
	yer	Tarok 	ɡ	ɡ
	yer	Tarok 	f	f
	yer	Tarok 	i	i
	yer	Tarok 	ɨ	ɨ
	yer	Tarok 	k	k
	yer	Tarok 	j	j
	yer	Tarok 	m	m
	yer	Tarok 	l	l
	yer	Tarok 	n	n
	yer	Tarok 	p	p
	yer	Tarok 	s	s
	yer	Tarok 	ɲ	ɲ
	yer	Tarok 	u	u
	yer	Tarok 	t	t
	yer	Tarok 	w	w
	yer	Tarok 	v	v
	yer	Tarok 	z	z

827	lor	Téén 	ɪ	ɪ
	lor	Téén 	ʊ	ʊ
	lor	Téén 	ʌ	ʌ
	lor	Téén 	ɡb	ɡb
	lor	Téén 	ŋm	ŋm
	lor	Téén 	kp	kp
	lor	Téén 	r	r
	lor	Téén 	wˤ	wˤ
	lor	Téén 	pˤ	pˤ
	lor	Téén 	lˤ	lˤ
	lor	Téén 	jˤ	jˤ
	lor	Téén 	ɔ	ɔ
	lor	Téén 	ɛ	ɛ
	lor	Téén 	ɟ	ɟ
	lor	Téén 	a	a
	lor	Téén 	c	c
	lor	Téén 	b	b
	lor	Téén 	e	e
	lor	Téén 	d	d
	lor	Téén 	ɡ	ɡ
	lor	Téén 	f	f
	lor	Téén 	i	i
	lor	Téén 	h	h
	lor	Téén 	k	k
	lor	Téén 	j	j
	lor	Téén 	m	m
	lor	Téén 	l	l
	lor	Téén 	o	o
	lor	Téén 	n	n
	lor	Téén 	p	p
	lor	Téén 	s	s
	lor	Téén 	ɲ	ɲ
	lor	Téén 	u	u
	lor	Téén 	t	t
	lor	Téén 	w	w
	lor	Téén 	v	v
	lor	Téén 	x	x
	lor	Téén 	z	z

828	tuq	Teda	ʃ	ʃ
	tuq	Teda	ʊ	ʊ			added from AA, not in Chanard
	tuq	Teda	ʉ	ʉ
	tuq	Teda	d̠ʒ	ʤ
	tuq	Teda	t̠ʃ	ʧ
	tuq	Teda	r	r
	tuq	Teda	ɪ	ɪ
	tuq	Teda	ŋ	ŋ
	tuq	Teda	ɔ	ɔ
	tuq	Teda	ə	ə
	tuq	Teda	ɛ	ɛ
	tuq	Teda	a	a
	tuq	Teda	ɣ	ɣ
	tuq	Teda	b	b
	tuq	Teda	e	e
	tuq	Teda	d	d	[d]	d,dˤ
	tuq	Teda	d	d	[dˤ]	d,dˤ
	tuq	Teda	ɡ	ɡ
	tuq	Teda	f	f
	tuq	Teda	i	i
	tuq	Teda	h	h
	tuq	Teda	k	k
	tuq	Teda	j	j
	tuq	Teda	m	m
	tuq	Teda	l	l	[l]	l,lˤ
	tuq	Teda	l	l	[lˤ]	l,lˤ
	tuq	Teda	o	o
	tuq	Teda	n	n
	tuq	Teda	ç	ç			added from AA, not in Chanard
	tuq	Teda	p	p
	tuq	Teda	s	s
	tuq	Teda	ɲ	ɲ
	tuq	Teda	u	u
	tuq	Teda	t	t
	tuq	Teda	w	w
	tuq	Teda	v	v
	tuq	Teda	z	z	[z]	z,zˤ
	tuq	Teda	z	z	[zˤ]	z,zˤ

829	kdh	Tem	˦	˦
	kdh	Tem	˨	˨			unmarked
	kdh	Tem	ɡb	ɡb
	kdh	Tem	kp	kp
	kdh	Tem	d̠ʒ	ʤ
	kdh	Tem	t̠ʃ	ʧ
	kdh	Tem	r	r
	kdh	Tem	ɪ	ɪ
	kdh	Tem	ʊ	ʊ
	kdh	Tem	ŋ	ŋ
	kdh	Tem	ŋm	ŋm
	kdh	Tem	ɔ	ɔ
	kdh	Tem	ɖ	ɖ
	kdh	Tem	ɛ	ɛ
	kdh	Tem	a	a
	kdh	Tem	b	b
	kdh	Tem	e	e
	kdh	Tem	d	d
	kdh	Tem	ɡ	ɡ
	kdh	Tem	f	f
	kdh	Tem	i	i
	kdh	Tem	h	h
	kdh	Tem	k	k
	kdh	Tem	j	j
	kdh	Tem	m	m
	kdh	Tem	l	l
	kdh	Tem	o	o
	kdh	Tem	n	n
	kdh	Tem	p	p
	kdh	Tem	s	s
	kdh	Tem	ɲ	ɲ
	kdh	Tem	u	u
	kdh	Tem	t	t
	kdh	Tem	w	w
	kdh	Tem	v	v
	kdh	Tem	z	z

830	tfi	Tɔfin	˦	˦				no notes on labialization or palatalization
	tfi	Tɔfin	˧	˧
	tfi	Tɔfin	˨	˨
	tfi	Tɔfin	˨˦	˨˦
	tfi	Tɔfin	ɡb	ɡb
	tfi	Tɔfin	d̠ʒ	ʤ
	tfi	Tɔfin	t̠ʃ	ʧ
	tfi	Tɔfin	kp	kp
	tfi	Tɔfin	ɔ	ɔ
	tfi	Tɔfin	ɖ	ɖ
	tfi	Tɔfin	ɛ	ɛ
	tfi	Tɔfin	a	a
	tfi	Tɔfin	b	b
	tfi	Tɔfin	e	e
	tfi	Tɔfin	d	d
	tfi	Tɔfin	ɡ	ɡ
	tfi	Tɔfin	f	f
	tfi	Tɔfin	i	i
	tfi	Tɔfin	h	h
	tfi	Tɔfin	k	k
	tfi	Tɔfin	j	j
	tfi	Tɔfin	m	m
	tfi	Tɔfin	l	l
	tfi	Tɔfin	v	v			added from AA, not in Chanard
	tfi	Tɔfin	o	o
	tfi	Tɔfin	n	n
	tfi	Tɔfin	<p>	p			borrowed words only	marginal phoneme
	tfi	Tɔfin	s	s
	tfi	Tɔfin	ɲ	ɲ
	tfi	Tɔfin	u	u
	tfi	Tɔfin	t	t
	tfi	Tɔfin	w	w
	tfi	Tɔfin	x	x
	tfi	Tɔfin	z	z
	tfi	Tɔfin	ɔ̃	ɔ̃			vowels have phonemic nasal counterpart
	tfi	Tɔfin	ɛ̃	ɛ̃			vowels have phonemic nasal counterpart
	tfi	Tɔfin	ã	ã			vowels have phonemic nasal counterpart
	tfi	Tɔfin	ẽ	ẽ			vowels have phonemic nasal counterpart
	tfi	Tɔfin	ĩ	ĩ			vowels have phonemic nasal counterpart
	tfi	Tɔfin	õ	õ			vowels have phonemic nasal counterpart
	tfi	Tɔfin	ũ	ũ			vowels have phonemic nasal counterpart

831	tem	Themne	˦	˦
	tem	Themne	˨	˨
	tem	Themne	˨˦	˨˦
	tem	Themne	ʌ	ʌ
	tem	Themne	ɡb	ɡb
	tem	Themne	θ	θ
	tem	Themne	ŋ	ŋ
	tem	Themne	˦˨	˦˨
	tem	Themne	ɔ	ɔ
	tem	Themne	ə	ə
	tem	Themne	ɛ	ɛ
	tem	Themne	a	a
	tem	Themne	b	b
	tem	Themne	e	e
	tem	Themne	d	d
	tem	Themne	f	f
	tem	Themne	i	i
	tem	Themne	h	h
	tem	Themne	k	k
	tem	Themne	j	j
	tem	Themne	m	m
	tem	Themne	l	l
	tem	Themne	o	o
	tem	Themne	n	n
	tem	Themne	p	p
	tem	Themne	s	s
	tem	Themne	r	r
	tem	Themne	u	u
	tem	Themne	t	t
	tem	Themne	w	w

832	tik	Tikar	˦	˦			unmarked
	tik	Tikar	˧	˧			unmarked
	tik	Tikar	ʃ	ʃ
	tik	Tikar	˨	˨
	tik	Tikar	˨˦	˨˦
	tik	Tikar	˦˨	˦˨
	tik	Tikar	ʒ	ʒ
	tik	Tikar	ʔ	ʔ
	tik	Tikar	t̠ʃ	ʧ
	tik	Tikar	kp	kp
	tik	Tikar	ŋ	ŋ
	tik	Tikar	ɓ	ɓ
	tik	Tikar	ɔ	ɔ
	tik	Tikar	ɗ	ɗ
	tik	Tikar	ɛ	ɛ
	tik	Tikar	a	a
	tik	Tikar	ɣ	ɣ
	tik	Tikar	b	b
	tik	Tikar	e	e
	tik	Tikar	d	d
	tik	Tikar	ɡ	ɡ
	tik	Tikar	æ	æ
	tik	Tikar	i	i
	tik	Tikar	h	h
	tik	Tikar	k	k
	tik	Tikar	j	j
	tik	Tikar	m	m
	tik	Tikar	l	l
	tik	Tikar	o	o
	tik	Tikar	n	n
	tik	Tikar	p	p
	tik	Tikar	s	s
	tik	Tikar	ɲ	ɲ
	tik	Tikar	u	u
	tik	Tikar	t	t
	tik	Tikar	w	w
	tik	Tikar	v	v
	tik	Tikar	ɸ	ɸ
	tik	Tikar	z	z
	tik	Tikar	ɡb	ɡb
	tik	Tikar	aː	aː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart
	tik	Tikar	eː	eː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart
	tik	Tikar	æː	æː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart
	tik	Tikar	iː	iː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart
	tik	Tikar	oː	oː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart
	tik	Tikar	uː	uː			vowels except /ɛ/ and /ɔ/ have phonemic nasal counterpart

833	toq	Toposa	˦	˦			grammatical function only
	toq	Toposa	j	j
	toq	Toposa	ʊ	ʊ
	toq	Toposa	d̠ʒ	ʤ
	toq	Toposa	t̠ʃ	ʧ
	toq	Toposa	r	r
	toq	Toposa	ŋ	ŋ
	toq	Toposa	ɔ	ɔ
	toq	Toposa	ɛ	ɛ
	toq	Toposa	a	a
	toq	Toposa	b	b
	toq	Toposa	e	e
	toq	Toposa	d	d
	toq	Toposa	ɡ	ɡ
	toq	Toposa	i	i			voiceless vowel series, only /i/ and /u/ represented in orthography, unclear of inventory
	toq	Toposa	k	k
	toq	Toposa	ɪ	ɪ
	toq	Toposa	m	m
	toq	Toposa	l	l
	toq	Toposa	o	o
	toq	Toposa	n	n
	toq	Toposa	p	p
	toq	Toposa	s	s
	toq	Toposa	ɲ	ɲ
	toq	Toposa	u	u			voiceless vowel series, only /i/ and /u/ represented in orthography, unclear of inventory
	toq	Toposa	t	t
	toq	Toposa	w	w

834	neb	Toura	˦	˦
	neb	Toura	˦˨	˦˨
	neb	Toura	ɪ	ɪ
	neb	Toura	ʊ	ʊ
	neb	Toura	ɡb	ɡb
	neb	Toura	˨˦	˨˦
	neb	Toura	kʷ	kw
	neb	Toura	ɡʷ	ɡw
	neb	Toura	ŋ	ŋ
	neb	Toura	ɓ	ɓ
	neb	Toura	ɔ	ɔ
	neb	Toura	ɛ	ɛ
	neb	Toura	a	a
	neb	Toura	b	b
	neb	Toura	e	e
	neb	Toura	d	d
	neb	Toura	ɡ	ɡ
	neb	Toura	f	f
	neb	Toura	i	i
	neb	Toura	k	k
	neb	Toura	j	j
	neb	Toura	l	l
	neb	Toura	o	o
	neb	Toura	˨	˨
	neb	Toura	p	p
	neb	Toura	s	s
	neb	Toura	kp	kp
	neb	Toura	u	u
	neb	Toura	t	t
	neb	Toura	w	w
	neb	Toura	v	v
	neb	Toura	z	z
	neb	Toura	ɪ̃	ɪ̃			short vowels have phonemic nasal counterpart
	neb	Toura	ʊ̃	ʊ̃			short vowels have phonemic nasal counterpart
	neb	Toura	ɔ̃	ɔ̃			short vowels have phonemic nasal counterpart
	neb	Toura	ɛ̃	ɛ̃			short vowels have phonemic nasal counterpart
	neb	Toura	ã	ã			short vowels have phonemic nasal counterpart
	neb	Toura	ẽ	ẽ			short vowels have phonemic nasal counterpart
	neb	Toura	ĩ	ĩ			short vowels have phonemic nasal counterpart
	neb	Toura	õ	õ			short vowels have phonemic nasal counterpart
	neb	Toura	ũ	ũ			short vowels have phonemic nasal counterpart
	neb	Toura	ɪː	ɪː			vowels have phonemic long counterpart
	neb	Toura	ʊː	ʊː			vowels have phonemic long counterpart
	neb	Toura	ɔː	ɔː			vowels have phonemic long counterpart
	neb	Toura	ɛː	ɛː			vowels have phonemic long counterpart
	neb	Toura	aː	aː			vowels have phonemic long counterpart
	neb	Toura	eː	eː			vowels have phonemic long counterpart
	neb	Toura	iː	iː			vowels have phonemic long counterpart
	neb	Toura	oː	oː			vowels have phonemic long counterpart
	neb	Toura	uː	uː			vowels have phonemic long counterpart

835	tsp	Toussian	˦	˦
	tsp	Toussian	˧	˧
	tsp	Toussian	˨	˨
	tsp	Toussian	˦˨	˦˨
	tsp	Toussian	˨˦	˨˦
	tsp	Toussian	ʔ	ʔ
	tsp	Toussian	ɔ	ɔ
	tsp	Toussian	ɛ	ɛ
	tsp	Toussian	a	a
	tsp	Toussian	b	b
	tsp	Toussian	e	e
	tsp	Toussian	d	d
	tsp	Toussian	f	f
	tsp	Toussian	i	i
	tsp	Toussian	k	k
	tsp	Toussian	j	j
	tsp	Toussian	m	m
	tsp	Toussian	l	l
	tsp	Toussian	o	o
	tsp	Toussian	n	n
	tsp	Toussian	p	p
	tsp	Toussian	s	s
	tsp	Toussian	r	r
	tsp	Toussian	u	u
	tsp	Toussian	t	t
	tsp	Toussian	w	w
	tsp	Toussian	v	v
	tsp	Toussian	ɡb	ɡb
	tsp	Toussian	ɔ̃	ɔ̃			vowels have phonemic nasal counterpart
	tsp	Toussian	ɛ̃	ɛ̃			vowels have phonemic nasal counterpart
	tsp	Toussian	ã	ã			vowels have phonemic nasal counterpart
	tsp	Toussian	ẽ	ẽ			vowels have phonemic nasal counterpart
	tsp	Toussian	ĩ	ĩ			vowels have phonemic nasal counterpart
	tsp	Toussian	õ	õ			vowels have phonemic nasal counterpart
	tsp	Toussian	ũ	ũ			vowels have phonemic nasal counterpart

836	vag	Vagala	ɪ	ɪ
	vag	Vagala	ʊ	ʊ
	vag	Vagala	ʌ	ʌ
	vag	Vagala	ɡb	ɡb
	vag	Vagala	kp	kp
	vag	Vagala	d̠ʒ	ʤ
	vag	Vagala	t̠ʃ	ʧ
	vag	Vagala	r	r
	vag	Vagala	ŋ	ŋ
	vag	Vagala	ŋm	ŋm
	vag	Vagala	ɔ	ɔ
	vag	Vagala	ɛ	ɛ
	vag	Vagala	a	a
	vag	Vagala	b	b
	vag	Vagala	e	e
	vag	Vagala	d	d
	vag	Vagala	ɡ	ɡ
	vag	Vagala	f	f
	vag	Vagala	i	i
	vag	Vagala	h	h
	vag	Vagala	k	k
	vag	Vagala	j	j
	vag	Vagala	m	m
	vag	Vagala	l	l
	vag	Vagala	o	o
	vag	Vagala	n	n
	vag	Vagala	p	p
	vag	Vagala	s	s
	vag	Vagala	ɲ	ɲ
	vag	Vagala	u	u
	vag	Vagala	t	t
	vag	Vagala	w	w
	vag	Vagala	v	v
	vag	Vagala	z	z
	vag	Vagala	ɪː	ɪː			vowels have phonemic long counterpart
	vag	Vagala	ʊː	ʊː			vowels have phonemic long counterpart
	vag	Vagala	ʌː	ʌː			vowels have phonemic long counterpart
	vag	Vagala	ɔː	ɔː			vowels have phonemic long counterpart
	vag	Vagala	ɛː	ɛː			vowels have phonemic long counterpart
	vag	Vagala	aː	aː			vowels have phonemic long counterpart
	vag	Vagala	iː	iː			vowels have phonemic long counterpart
	vag	Vagala	oː	oː			vowels have phonemic long counterpart
	vag	Vagala	uː	uː			vowels have phonemic long counterpart
	vag	Vagala	eː	eː			vowels have phonemic long counterpart
	vag	Vagala	ɪ̃	ɪ̃			short vowels have phonemic nasal counterpart
	vag	Vagala	ʊ̃	ʊ̃			short vowels have phonemic nasal counterpart
	vag	Vagala	ʌ̃	ʌ̃			short vowels have phonemic nasal counterpart
	vag	Vagala	ɔ̃	ɔ̃			short vowels have phonemic nasal counterpart
	vag	Vagala	ɛ̃	ɛ̃			short vowels have phonemic nasal counterpart
	vag	Vagala	ã	ã			short vowels have phonemic nasal counterpart
	vag	Vagala	ĩ	ĩ			short vowels have phonemic nasal counterpart
	vag	Vagala	õ	õ			short vowels have phonemic nasal counterpart
	vag	Vagala	ũ	ũ			short vowels have phonemic nasal counterpart
	vag	Vagala	ẽ	ẽ			short vowels have phonemic nasal counterpart

837	vut	Vute	˦	˦
	vut	Vute	˦˨	˦˨
	vut	Vute	˨˦	˨˦
	vut	Vute	˨	˨
	vut	Vute	n̠d̠ʒ	nʤ
	vut	Vute	ɱv	mv
	vut	Vute	˧	˧
	vut	Vute	ɡb	ɡb
	vut	Vute	kp	kp
	vut	Vute	mb	mb
	vut	Vute	d̠ʒ	ʤ
	vut	Vute	t̠ʃ	ʧ
	vut	Vute	nd	nd
	vut	Vute	ŋɡ	nɡ
